0c80008b0a28d356026f4b1097041689,235,20150901
0c80008b0a28d356026f4b1097041689,231,20150902
0c80008b0a28d356026f4b1097041689,231,20150903
0c80008b0a28d356026f4b1097041689,234,20150904
0c80008b0a28d356026f4b1097041689,234,20150905
0c80008b0a28d356026f4b1097041689,234,20150906
0c80008b0a28d356026f4b1097041689,234,20150907
0c80008b0a28d356026f4b1097041689,234,20150908
0c80008b0a28d356026f4b1097041689,255,20150909
0c80008b0a28d356026f4b1097041689,234,20150910
0c80008b0a28d356026f4b1097041689,234,20150911
0c80008b0a28d356026f4b1097041689,240,20150912
0c80008b0a28d356026f4b1097041689,323,20150913
0c80008b0a28d356026f4b1097041689,386,20150914
0c80008b0a28d356026f4b1097041689,438,20150915
0c80008b0a28d356026f4b1097041689,449,20150916
0c80008b0a28d356026f4b1097041689,319,20150917
0c80008b0a28d356026f4b1097041689,319,20150918
0c80008b0a28d356026f4b1097041689,289,20150919
0c80008b0a28d356026f4b1097041689,289,20150920
0c80008b0a28d356026f4b1097041689,289,20150921
0c80008b0a28d356026f4b1097041689,289,20150922
0c80008b0a28d356026f4b1097041689,290,20150923
0c80008b0a28d356026f4b1097041689,336,20150924
0c80008b0a28d356026f4b1097041689,336,20150925
0c80008b0a28d356026f4b1097041689,306,20150926
0c80008b0a28d356026f4b1097041689,235,20150927
0c80008b0a28d356026f4b1097041689,235,20150928
0c80008b0a28d356026f4b1097041689,278,20150929
0c80008b0a28d356026f4b1097041689,278,20150930
0c80008b0a28d356026f4b1097041689,278,20151001
0c80008b0a28d356026f4b1097041689,321,20151002
0c80008b0a28d356026f4b1097041689,304,20151003
0c80008b0a28d356026f4b1097041689,295,20151004
0c80008b0a28d356026f4b1097041689,297,20151005
0c80008b0a28d356026f4b1097041689,309,20151006
0c80008b0a28d356026f4b1097041689,309,20151007
0c80008b0a28d356026f4b1097041689,309,20151008
0c80008b0a28d356026f4b1097041689,309,20151009
0c80008b0a28d356026f4b1097041689,393,20151010
0c80008b0a28d356026f4b1097041689,277,20151011
0c80008b0a28d356026f4b1097041689,269,20151012
0c80008b0a28d356026f4b1097041689,269,20151013
0c80008b0a28d356026f4b1097041689,268,20151014
0c80008b0a28d356026f4b1097041689,268,20151015
0c80008b0a28d356026f4b1097041689,270,20151016
0c80008b0a28d356026f4b1097041689,270,20151017
0c80008b0a28d356026f4b1097041689,270,20151018
0c80008b0a28d356026f4b1097041689,270,20151019
0c80008b0a28d356026f4b1097041689,275,20151020
0c80008b0a28d356026f4b1097041689,265,20151021
0c80008b0a28d356026f4b1097041689,263,20151022
0c80008b0a28d356026f4b1097041689,261,20151023
0c80008b0a28d356026f4b1097041689,261,20151024
0c80008b0a28d356026f4b1097041689,261,20151025
0c80008b0a28d356026f4b1097041689,267,20151026
0c80008b0a28d356026f4b1097041689,291,20151027
0c80008b0a28d356026f4b1097041689,291,20151028
0c80008b0a28d356026f4b1097041689,277,20151029
0c80008b0a28d356026f4b1097041689,277,20151030
25739ad1c56a511fcac86018ac4e49bb,139,20150901
25739ad1c56a511fcac86018ac4e49bb,144,20150902
25739ad1c56a511fcac86018ac4e49bb,107,20150903
25739ad1c56a511fcac86018ac4e49bb,117,20150904
25739ad1c56a511fcac86018ac4e49bb,117,20150905
25739ad1c56a511fcac86018ac4e49bb,117,20150906
25739ad1c56a511fcac86018ac4e49bb,117,20150907
25739ad1c56a511fcac86018ac4e49bb,117,20150908
25739ad1c56a511fcac86018ac4e49bb,117,20150909
25739ad1c56a511fcac86018ac4e49bb,117,20150910
25739ad1c56a511fcac86018ac4e49bb,108,20150911
25739ad1c56a511fcac86018ac4e49bb,94,20150912
25739ad1c56a511fcac86018ac4e49bb,122,20150913
25739ad1c56a511fcac86018ac4e49bb,148,20150914
25739ad1c56a511fcac86018ac4e49bb,144,20150915
25739ad1c56a511fcac86018ac4e49bb,144,20150916
25739ad1c56a511fcac86018ac4e49bb,144,20150917
