023406156015ef87f99521f3b343f71f,772,20150901
025943df23acf5d3863b35fa6e0d79ec,534,20150901
03c6699ea836decbc5c8fc2dbae7bd3b,2283,20150901
099cd99056bf92e5f0e384465890a804,1229,20150901
0c80008b0a28d356026f4b1097041689,195,20150901
1339f978614ff19cd48f07e5420556d4,66,20150901
1731019fbaa825714d5f8e61ad1bb7ff,505,20150901
25739ad1c56a511fcac86018ac4e49bb,76,20150901
28e32be6ba67e0c6fdfdff80ce07dfd4,178,20150901
2b7fedeea967becd9408b896de8ff903,23,20150901
2e14d32266ee6b4678595f8f50c369ac,1925,20150901
2ec1450a1389d4e3fc2a9a76c9378bb3,1251,20150901
33fd0a2cfcfd24e114707bba71ca1de9,87,20150901
34bc4bc49a725f2686a5cf9c89985798,148,20150901
3964ee41d4e2ade1957a9135afe1b8dc,384,20150901
3e395c6b799d3d8cb7cd501b4503b536,802,20150901
40bbb0da5570702dd6ff3af5e9e3aea6,889,20150901
445a257964b9689f115a69e8cc5dcb75,76,20150901
4b8eb68442432c242e9242be040bacf9,1764,20150901
4ee3f9c90101073c99d5440b41f07daa,34,20150901
4f3f68292e50f39cd8142733512c07d6,571,20150901
53dd7de874e0999634c28cdd94d21257,125,20150901
5e2ef5473cbbdb335f6d51dc57845437,648,20150901
61dfd882204789d7d0f70fee2b901cef,88,20150901
6a493121e53d83f9e119b02942d7c8fe,317,20150901
6bb4c3bbdb6f5a96d643320c6b6005f5,525,20150901
6f462b173b2d6d20a2c9fb1ec0fd2dda,308,20150901
7e0db58c13d033dafe5f5e1e70ff7eb4,903,20150901
82fda1f850a9fe22e41b5c8dadaff4ac,184,20150901
8da51d03b8b8717431e8b902856fb45e,816,20150901
8f29cbc2a555034643d66f9e83dd7a7a,105,20150901
8fb3cef29f2c266af4c9ecef3b780e97,903,20150901
97de6333157f35467dff271d7afb0a23,878,20150901
9e58afbf3fea116b0050bf56bfb4442e,432,20150901
9f69ffd8852196e02cfa19b5cd9bc432,120,20150901
ac43c6ce2f9df4adfbb05edd97cecbcc,598,20150901
b6a175a48743caed6d035444c069ab64,125,20150901
b7522cc91cf57ada15de2298bfd6a3ee,333,20150901
be0c7a23c2aa9afb45163995b9ec938c,591,20150901
bf21d16799b240d6e445fa30472bd50b,16,20150901
c026b84e8f23a7741d9b670e3d8973f0,287,20150901
c5eac1d455675dfbc99f6c70f7b3971f,52,20150901
c5f0170f87a2fbb17bf65dc858c745e2,1861,20150901
ca6db6d4f02b7b946c57fc389e67dd7e,257,20150901
d773376e46311393cd89994bf9a93043,1334,20150901
e087f8842fe66efa5ccee42ff791e0ca,69,20150901
e6e2fff03cc32ee9777de2c2ed5bac30,163,20150901
f5a5373f30de984e9142a206f94a2f46,111,20150901
f6e0f05fde7637afb8f8bc6bda74ca24,202,20150901
ffd47cf9cb66d226575336f0fa42ae25,78,20150901
023406156015ef87f99521f3b343f71f,691,20150902
025943df23acf5d3863b35fa6e0d79ec,475,20150902
03c6699ea836decbc5c8fc2dbae7bd3b,2093,20150902
099cd99056bf92e5f0e384465890a804,1246,20150902
0c80008b0a28d356026f4b1097041689,182,20150902
1339f978614ff19cd48f07e5420556d4,48,20150902
1731019fbaa825714d5f8e61ad1bb7ff,534,20150902
25739ad1c56a511fcac86018ac4e49bb,82,20150902
28e32be6ba67e0c6fdfdff80ce07dfd4,156,20150902
2b7fedeea967becd9408b896de8ff903,20,20150902
2e14d32266ee6b4678595f8f50c369ac,1899,20150902
2ec1450a1389d4e3fc2a9a76c9378bb3,1226,20150902
33fd0a2cfcfd24e114707bba71ca1de9,100,20150902
34bc4bc49a725f2686a5cf9c89985798,151,20150902
3964ee41d4e2ade1957a9135afe1b8dc,312,20150902
3e395c6b799d3d8cb7cd501b4503b536,768,20150902
40bbb0da5570702dd6ff3af5e9e3aea6,795,20150902
445a257964b9689f115a69e8cc5dcb75,17,20150902
4b8eb68442432c242e9242be040bacf9,1450,20150902
4ee3f9c90101073c99d5440b41f07daa,25,20150902
4f3f68292e50f39cd8142733512c07d6,495,20150902
53dd7de874e0999634c28cdd94d21257,141,20150902
5e2ef5473cbbdb335f6d51dc57845437,642,20150902
61dfd882204789d7d0f70fee2b901cef,55,20150902
6a493121e53d83f9e119b02942d7c8fe,378,20150902
6bb4c3bbdb6f5a96d643320c6b6005f5,584,20150902
6f462b173b2d6d20a2c9fb1ec0fd2dda,339,20150902
7e0db58c13d033dafe5f5e1e70ff7eb4,1037,20150902
